,tweet_id,label,tweet_text
2442,1.3662975688382587e+18,2,"this is one of the greatest moments in the history of mankind . pm shri @ narendramodi ji has led the fight against covid in the most effective way and shown to the world that if china is the problem , india is the solution . more power to my pm ? # covaxin # largestvaccinedrive"
2443,1.3824541693201777e+18,3,@ kevincei oneteam # moderna
2444,1.372654732393681e+18,3,@ readyforit1989 im fully vaccinated . yeah ! i will still follow all the protocols . # moderna
2445,1.3845898426386432e+18,2,i got the moderna vaccine at the exact same time that a spider bit me and i am now powerful ! # spiderman # moderna
2446,1.3828235636700078e+18,2,"# moderna hopes to have # covid booster shot for its # vaccine ready by the fall , ceo says # mssny # coronavirus"
2447,1.3663238176440525e+18,2,best toy gift for a kid # cgbudget2021 # covaxin # hbdmkstalin # mondaymotivation # mondaythoughts # aiims # fastfornation cbiwill do justice # ? ? ? _ ? ? ? _ ? ? ? # hbd ? ? ? # tomarmodikisanviro
2448,1.3834672495879987e+18,2,"to further augment # covid19vaccine supplies , production of # covaxin to be increased from the current 1 crore doses / month to 10 crore by september 2021 by enhancing capacity & amp ; adding more manufacturers . take a look to know more ! # indiafightscorona # unite2fightcorona"
2449,1.3403597234770698e+18,3,""" i think there must be something wrong with me , linus . christmas is coming , but i ' m not happy . i don ' t feel the way i ' m supposed to feel . "" however , vaccinated healthcare workers make me so happy ! @ emoryuniversity @ emoryhealthcare # covid19 # pfizerbiontech @ georgia _ ctsa"
2450,1.3719472776657674e+18,1,"anyone still trust the ccp and believe them ? in so , the prc is relax their visiting visa restriction . on one condition : everyone must receive the # chinamade # sinovac jab , only 50 . 4 % effective rate . # notpassedphase3trials . 7 dead in hk since feb 26 ."
2451,1.3795756795959867e+18,1,moderna ? johnson and johnson ? imma waiting for the brazilian vax . i heard its the smoothest . # johnsonandjohnson # moderna # covid19
2452,1.3518344142973092e+18,3,first dose done . now wondering when / if a second pfyzer dose will be available . . . ? ? ? # covid19 # pfizervaccine # pfizerbiontech # covidvaccine # nhs # acp # anp # nurse # advancednursepractitioner # practicenurse # pn # gpn
2453,1.3744800964221092e+18,2,when is the # sputnikv vaccine being rolled out ? # rtept
2454,1.3584149504908493e+18,2,"the # eu also had procurement problems with the # moderna # vaccine . the biotech firm said it would now supply 20 percent fewer vaccines than planned . "" the orders came late and were focused on price ; it seems like the eu thought vaccines werent a priority ,"
2455,1.3501249680765993e+18,2,@ skynews @ grantshapps well that ' s good as they have a vaccine delay in the eu though the bbc have not reported on it funny enough ? # eu # pfizerbiontech # covidvaccine
2456,1.3777024982328607e+18,2,they did it ! im new york first bike - onic man ! ? ? # moderna
2457,1.3664133081992315e+18,2,the sanskar of chanting gods name should be made on food while it is being prepared . only then its intake can become truly beneficial . read more : subscribe to our telegram channel and share the link : # covaxin # foodforneedy
2458,1.3816509567026463e+18,3,# 2 and through ! # moderna # covidvacccine # walgreens
2459,1.3738935667333734e+18,2,"# eu has "" absolutely no need "" of # sputnikv vaccine task force chief"
2460,1.348236838322856e+18,2,"# iran : # coronavirus death toll exceeds199 , 300 . @ maryam rajavi : khameneis red crescent announced a ban on importing150 , 000 # pfizerbiontech # vaccines . this costs ppls lives & amp ; is tantamount to their deliberate # massacre . @ intlcrimcourt"
2461,1.3825905493754675e+18,1,just announcing the suspension of # astrazeneca vaccine in denmark and then she collapsed . why did we ban # sputnikv ?
2462,1.383828896982782e+18,2,"covid - 19 : covaxin production to increase 10 times by september , says union minister harsh vardhan @ drharshvardhan # covid19india # covid19 # covaxin # coronavaccine # covid19vaccine # covid19vaccination # vaccinationdrive"
2463,1.3832377058494587e+18,2,"@ n _ shekar after # covaxin people above 50 + should rest for at least 48 hours before getting physically active . from the media report , i understand , that he went for the shooting . is it so ?"
2464,1.367088455822565e+18,2,what to know about # pfizervaccine # pfizervaccine # pfizerbiontech # covidvaccinearrives @ lapipettelabs # d8covidvaccineinfo # senateelection2021 # sanremo2021 # matura2021 # muesluemguerses
2465,1.3733756824247951e+18,2,"# europeanunion declared # vaccinewar on # uk by threatening to block exports of # pfizercovidvaccine to # uk , our small problem is due to 2nd doses . # moderna made in # switzerland non # eu so @ vonderleyen has no authority and we expect vaccines in 2 weeks . retaliation + overview . . ."
2466,1.3647917177534546e+18,3,yeah ! got my 2 # moderna vaccines .
2467,1.384590046032892e+18,1,"what do the following have in common ? ? ? # walmart # cdc # nih # microsoft # moderna # monsanto # pfizer if you are thinking @ billgates , you are correct ! he has deep pockets people ! # corruption"
2468,1.3653146158699889e+18,2,bharat biotech signs agreement with brazil to supply 20 million doses of # covaxin # world
2469,1.3820375736237588e+18,2,state officials urge people to get # pfizer or # moderna shots after j & amp ; j vaccinations paused
2470,1.3646992035958292e+18,2,"# hungary on wednesday started using # covid - 19 vaccines produced by the chinese laboratory # sinopharm , becoming the first # eu country to do so ."
2471,1.381124335369388e+18,3,got my first shot ? # moderna # covid19 # keepsafe
2472,1.3812371877111685e+18,2,"@ c _ aashish agreed , 4 million / day is great . but fail to understand why other # vaccines are not being allowed ; even # sputnikv why people who can afford are not allowed to pay and select vaccine that will help in increasing the rate of # vaccination"
2473,1.3721898619528271e+18,2,"crazy . one minute they rubbish the # oxfordastrazeneca vaccine , the next they suspend its use , now the eu is threatening to block exports ."
2474,1.382007206158033e+18,2,can ' t v nationalise # covid19 # vaccine n ask all # pharma companies to manufacture it tandem if v r really facing shortage of the vaccine ? # rudreshkalyaniposts # coronavirus # covaxin
2475,1.3700668787905208e+18,2,"news : after # pfizer , # astrazeneca and # moderna , the european medicines agency ( ema ) has approved a fourth # covid19vaccine , the single - dose jab by # johnsonjohnson . the first doses are believed to be rolled out in april . # analystnews"
2476,1.3593442148663583e+18,2,@ jimcramer covaxin is a covid vaccine in use in multiple countries applying for eua in usa through ocugen . ocgn . bharat biotech agreement . # eua # covaxin # vaccine # bharatbiotech # covid19
2477,1.3801884470428467e+18,2,in today ' s daily eopinion ( ? ? ? cf in # herts would like to know if you think the public should get to choose which vaccine they have ? share your view here ? ? ? - it ' ll take less than 30 seconds ! ? # vaccine # astrazeneca # moderna
2478,1.3716342128229947e+18,1,everybody is talking about # astrazeneca but what about # moderna and # pfizervaccine ? we have over 1500 reported deaths at the vaccine adverse event reporting system # vaers ! ! ! # allpeoplekilledbyvaccinesmatter
2479,1.3583090627571507e+18,2,"im russian , but living in taiwan . @ sputnikvaccine send me one # sputnikv with ice - cream ? ? ?"
2480,1.3768632980046438e+18,2,"according to @ mohcczim a total of 69 751 people have been vaccinated against # covid19 . this reveals either great hesitancy , misinformation or mistrust in the vaccines available to the public . the president yesterday received 35k doses of # covaxin from india"
2481,1.3494167120101417e+18,3,been vaccinating our elderly patients of thornton cleveleys today . everyone so grateful for the nhs and all we are doing ? ? ? # covidvaccination # pfizerbiontech # nurses # doctors # gpsurgery
2482,1.3711223251569418e+18,3,"this is so sad ! as a volunteer in the # oxfordastrazeneca vaccine trial here in the u . s . , seeing the vaccines boxed up , not getting into arms , breaks my heart ! ? @ cdcgov @ us _ fda # vaccines"
2483,1.3678442570133668e+18,2,# drap okay emergency use of # sinopharm shots for people above 60
2484,1.3848081483519427e+18,2,all those who for months were discrediting homegrown vaccine # covaxin stand exposed today for stupidity & amp ; fecklessness .
2485,1.3783440649789153e+18,2,"serbia , a recipient of # sputnikv vaccine , already ranks third in vaccinations . # covax"
2486,1.3748906866679685e+18,2,"would countries like zambia or poor countries alike produce vaccines if the veil of patents was cancelled by the likes of # moderna , # cansinobiologics # inovio # sinovac # biontech # pfizer # uofoxford # sinopharm # novavax . or is it perpetual dependence on the west ?"
2487,1.3808787789818757e+18,2,thrombotic thrombocytopenia after # chadox1 ncov - 19 # vaccination vaccination with # oxfordastrazeneca # covid19 # vaccine can result in the rare development of immune thrombotic thrombocytopenia mediated by platelet - activating antibodies against pf4
2488,1.3800898336414963e+18,3,@ latingle too bad they didn ' t order # moderna or # johnsonandjohnsonvaccine ffs ! incompetent noobs . . . this means my rn daughter who works in community won ' t be vaccinated ? ? ? my son - in - law who works in emergency services won ' t be vaccinated ? ? ?
2489,1.3702422749325763e+18,3,while rest two # india and # russia will be known for curing virus through vaccines . # covidshield # covaxin # sputnikv . # randomthoughts
2490,1.3736251183296143e+18,2,"@ johntory # sundayvibes who is eating alone because doug ford and trudeau toronto ontario canada forced you to stay home # lockdown no family , no business , no church , no hope , no life # mentalhealthmatters order russia # sputnikv get out of syria # covid19 # spring"
2491,1.362781758387708e+18,2,"in the next phase of # covid19 vaccination drive , the government aims to cover people particularly vulnerable to the disease . # covaxin"
2492,1.3824704169088287e+18,2,when everyone qualifies for the vaccine in may # pfizer # moderna # vaccine # covidvaccine
2493,1.3701746889539174e+18,2,"a batch of china - donated # sinopharm vaccine arrived in brazzaville , capital of the republic of # congo , on wednesday . congolese health minister , minister of foreign affairs , national defense minister and chinese ambassador to the congo welcomed the vaccine at the airport ."
2494,1.383076787857584e+18,2,"@ cp24 moscow russia everything is open for business ontario is reporting 4736 cases of # covid19 1188 new cases in toronto # lockdown closed business , church , no family , no hope # ontariolockdown canada order russia # sputnikv end # ontariolockdown # covid19ontario"
2495,1.3815142226605588e+18,2,sputnik v will work only on # vodka drinkers ! ! ! cheers ! ! ! # sputnikv # covid19
2496,1.383934305399804e+18,2,curious . . . has anyone gone to the # torontocongresscentre to get their vaccine ? if so was it # pfizer or # moderna ?
2497,1.3834799654007153e+18,2,"@ dondavies @ christinagower4 don , does the healthcttee have info on public $ $ ( fr canada / other nations ) spent on developing # vaccines like # astrazeneca , # moderna , # pfizer ? do funders get a discount / share in profits ? or is there more private gain at public cost ? funding $ $ should = profit - share . # cdnpoli"
2498,1.368951880915837e+18,1,@ themossadil turns out # sputnikv is another russian failure . better luck next time ? ? ?
2499,1.3790697878595215e+18,3,"soooo my lovely twitter people off to do my nursing seminar , remember to eat your veggies , drink your milk and especially get your god damn # vaccine ? ? ? have a wonderful day ? # vaccinated # getvaccinated # moderna # pfizer # bekind # resist"
2500,1.3848630035947067e+18,3,@ majns21 @ drshobha icmr study shows # covaxin neutralises against multiple variants of sars - cov - 2 & amp ; effectively neutralises double mutant strain as well . but covidiot # rahulgandhi tried to malign # covaxin . @ mohfw _ india @ depthealthres # indiafightscovid19 # largestvaccinedrive
2501,1.3782533357492183e+18,2,# covid19 # vaccine does this mean one has to take 3 doses of # covaxin . . . ?
2502,1.3727936945631683e+18,2,- # covishield being blocked for 2nd doses - why not # covaxin ? the phase 3 data has been published . there should be no problem for it to be used on par with covishield . . .
2503,1.3841632009968312e+18,2,and # moderna ' s vaccine .
2504,1.3827153566119772e+18,2,"when every other person spreading negativity regarding # coronavaccine , let me start spreading good positivity by this good news : # coronapandemic # coronavaccinatie # covid # covishield # covaxin"
2505,1.3816606567686715e+18,3,got my first vaccine today ! @ kittenonthekeys # catpiano # moderna # vaccine @ dollyparton # drfauci # covid19 thanks dolly ! ! ! # jolene
2506,1.355037738219823e+18,2,our reader is working in singapore changi airport and share his experience with us on how he received his first dose of # covid - 19 # pfizerbiontech vaccine . read more .
2507,1.3800396929182515e+18,2,@ drericding @ horststorkebaum shouldnt # moderna and pfizer @ pfizer be working on booster for the variants ? ? ?
2508,1.3769641993440543e+18,3,"guns out for the memes ? but i just got jab two of the # moderna vaccine . i encourage you to do the same when you can , together we can end this pandemic . # coronavirus # covid19"
2509,1.3772908810830067e+18,2,"excess vaccine storage times will compromise vaccine efficacy , manufacturers advise . timestrip time and temperature indicators are a valuable tool in our armoury . # covidvaccine # cdc # who # ecdc # nhra # nhs # ema # fda # pfizer # moderna # astrazeneca"
2510,1.3826880757138186e+18,3,"what a strange 36 hours its been including not being able to lift one arm , chill , fever , headache , no appetite , stiff achy joints , listlessness , dizziness , lots and lots of sleep , and then one at a time , they all disappeared . thank you # science # moderna # vaccinessavelives"
2511,1.3831548022473605e+18,3,"the deep east texas partnership has free # moderna ? covid - 19 vaccination appointments available , saturday morning , april 17 , in lufkin ! register online at or call 936 . 630 . 8500 . # takeyourshot # covid19"
2512,1.3660063952214671e+18,2,"# slovak media fast at reporting on # hungarian pm viktor orban ' s vaccination w / # sinopharm jab , as # slovakia lib govt strictly sticks to # eu supplies . # coronavirus # hungary # slovakia"
2513,1.3800198482818785e+18,2,father had covaxin ... not a single side effect . mother had covishield . . . temperature second day . # covaxin # covid19
2514,1.382485492286042e+18,3,# moderna sore arm with first shot . i could taste it when i got it . i felt it going through my veins . my arms felt heavy . my fingers on the injection arm tingled . next day i woke up feeling better than i had in years . second shots tomorrow .
2515,1.3833626530414797e+18,2,"@ bjp4tamilnadu @ murugan _ tnbjp okay what happening ! @ seruminstindia stopped the production of # covishield in india and demanded to @ narendramodi for fund , but what he did started to put # covaxin with the help of @ rakri1 from celebrity @ actor _ vivek sir but it was failed # vivek # justice"
2516,1.3489226266353992e+18,2,discover today ' s front pages of the # belgianpress ? ? ? ! # mbayeleye # standard # variantecovid # variant # dogstudio # vlo # casque # hiken # podcast # anderlecht # michelin2021 # quarantaine # sexandthecity # pfizerbiontech # trump # vakantie # bitcoin # witsel # terminator # biden # ahlam
2517,1.3832128590903788e+18,2,centre says current production capacity of indigenously developed # covaxin vaccine will be doubled by may - june and then increased nearly 6 - 7 crore vaccine dose / month in july august . it is expected to reach nearly 10 crore doses per month by sep 2021 . # indiafightscorona
2518,1.3769562546319603e+18,3,i give myself 4 - 5x a day for the last 12 years but these two shots are special ! 2 / 2 ! fully vaccinated ! ! ! # vaccinated # moderna # science
2519,1.3699901107799572e+18,2,"# azerbaijan to purchase 300 , 000 doses of # russia # sputnikv # vaccine # covid19 # coronavirus # vaccine # pandemic"
2520,1.3601377334197617e+18,3,# covax facility likely to start delivering # pfizerbiontech vaccines in q1 of 2021 - making history with the ambitious goal to guarantee fair and equitable access to # covid19vaccines worldwide . read more here
2521,1.3818827419736105e+18,3,"finally , the dcgi has cleared the russian covid vaccine # sputnikv . the vaccine is set to be of great help as india sees an unprecedented surge in cases . russia is now helping 60 countries across the world @ kremlinrussia _ e @ rusembindia @ mohfw _ india @ drharshvardhan # covidvaccine"
2522,1.385092247448744e+18,3,"# pioneerheadlines : for # covaxin , only 0 . 04 % afflicted with # coronavirus again after 2nd dose . # covid19 # coronaviruspandemic # covid19india # covid19vaccine # coronavirusvaccine"
2523,1.378005820974248e+18,2,"sera from # sputnikv vaccine recipients had a median 6 . 1 - fold and 2 . 8 - fold reduction in neutralizing potency against b . 1 . 351 and the e484k mutant spike , respectively . similar or more reduction of potency could be inferred for the # sinovac vaccine due to the common structure . ? ? ?"
2524,1.3668430545319608e+18,2,"? ? ? # china to gift # pakistan another batch of 500 , 000 doses of # sinopharm # vaccine to help boost ongoing # covid19 vaccination campaign ."
2525,1.3670999096780964e+18,3,"the results , evaluated by an independent data safety and monitoring board , show that the vaccine ( # covaxin ) is well - tolerated and efficacious against sars - cov - 2 across a wide range of age groups and variants in the country : # icmr @ icmrdelhi"
2526,1.3827717715233382e+18,2,* covid - 19 * here ' s when # moderna believes it can have its covid booster shot ready for distribution * # dailvoice
2527,1.3425840565386732e+18,3,so this is christmas ? # pfizerbiontech # vaccinated today ! i got vaccinated with the hope that our cancer patients can get back to their communities and families while on treatment .
2528,1.3529675949916283e+18,2,"the @ un - led # covax initiative has signed an advance purchase agreement with # pfizerbiontech for up to 40 million doses of its # covid19 # vaccine . according to the # who ' s @ drtedros , "" covax is on track to deliver 2 billion doses by the end of this year . "" ? ? ?"
2529,1.3797831144368456e+18,2,"while i applaud biden / governors opening # vaccination to everyone by april 19th , i do have a concern . do we have enough appointments , workers , vaccines to administer at that pace ? i had my first shot , but it was hard to get an appointment . # covid # covidvaccine # moderna # pfizer"
2530,1.3767062507177329e+18,2,"imagine being the best pg in the league , and having the best sg in the league who just happened to have best pg in the league up his sleeve come to your team and click like a fucking remote ? @ brooklynnets @ jharden13 # goats # hatersgonnahate # joebiden # moderna # lebron # hardenmvp"
2531,1.3848147037428367e+18,3,# covaxin announcement - second interim results showed india first # covid19 vaccine had demonstrated strong primary efficacy against severe covid - 19 disease .
2532,1.366700054610903e+18,2,"# china has pledged to deliver 400 , 000 doses of # sinopharm ' s covid - 19 # vaccine to # afghanistan , afghan officials said on march 1 , in a boost for an immunization campaign begun last week ."
2533,1.3596633871777175e+18,2,"looking closer at the inventory on hand . . . # moderna : 1 , 700 first doses 8 , 460 second doses ( 10 , 160 total ) # pfizer : 13 , 320 first doses 6 , 768 second doses ( 20 , 088 total ) @ news3lv"
2534,1.3768541765048033e+18,2,@ kady @ leonaalleslev @ lraitt @ davidlametti @ ctvnews @ vassykapelos @ cbcnews @ globalnews @ robertfife @ mercedesglobal @ kateygoalie @ puglaas @ justintrudeau @ hedyfry @ geoffregan @ boyermichel @ glen _ mcgregor @ toddctv @ liberal _ party @ rob _ oliphant @ commrrcmpgrc @ ctv _ powerplay @ cafreeland @ mincanadafa @ mbouchardmtl @ loisleetv @ merellactv @ calebmaupin @ 99freemind @ wikileaks @ tulsigabbard @ trunews @ realedwardszall @ osce @ un @ yfblanchet @ cpc _ hq @ thejagmeetsingh @ andrewscheer @ rosiebarton @ cbc @ pattyhajdu @ pnpcbc @ ndp @ michaelchongmp @ jackharrisndp @ erinotoole @ nataliegrover @ olympics uspoli cdnpoli pnpcbc ukpolitics auspol polcan eupol nzpol ctvpp west europeans begin beating a path to russia for the # sputnikv . is it true that @ eu _ commission will try to arbitrarily delay roll out of the best covid19 vaccine because of venomous racism ?
2535,1.3849352598637568e+18,2,# covishield & amp ; # covaxin are the cheapest vaccines per dose . production is being scaled up as we speak with workarounds to address us export embargoes . yet the @ incindia & amp ; @ cpimspeak are screaming loot ! is it any wonder why india has struggled to set up world class manufacturing
2536,1.3718361515820974e+18,2,me : waiting 15 min after getting my moderna shot in a quiet room . my body : let this fart be a strong bass thatll scare the elderly in this room hold it boi . # moderna # covidvaccine
2537,1.378397278831018e+18,2,"good evening guys , don ' t forget to visit @ shoe _ shelf for more quality shoes and products # agakhanexposed # cafcl # sputnikv # happyeaster"
2538,1.3645678122163405e+18,2,"# covid19 # vaccines made by # china # sinopharm , # cansino release efficacy data the announcement by the # wuhan institute of biological products came after months of phase 3 clinical trials in several countries around the world # sinovacs # vaccine # approved"
2539,1.3572857950617272e+18,1,its just that am not feeling safe at 100 % with # mrna # pfizerbiontech or # moderna regarding side effects in the distant future . cytokine syndrome etc . i would rather have a more classical vaccine like astra zeneca . sputnik v and others are also using a more classical approach .
2540,1.380117123796775e+18,2,no day without any breaking news from germany ? ? ? # covid19 # lockdown # vaccine # sputnikv # vaccination # merkel # spahn # laschet # cdukorruption
2541,1.378937303213744e+18,3,"excellent interview ? ? ? meet the trailblazing black woman scientist behind a covid - 19 vaccine 34 - year - old # kizzmekiacorbett is a key developer behind the # moderna # vaccine . she tells cnn ' s # abbyphillip about her life in science , preparing for the ... 1 /"
2542,1.3733751467952742e+18,3,got # moderna # vaccine part 1 . lets do this san diego .
2543,1.3849423191666893e+18,2,i live in a country where a farmers have all the rights to sell the crops at their own price . but pharma company can ' t sell can ' t even at discounted price of their choice . vaccine banane wali companies bhaad me jaye humko free mein vaccine do # covishield # covaxin @ adarpoonawalla
2544,1.373388074865066e+18,3,@ labyrinthweaver get my 2nd dose next week ! ! ! qualified tier 3 thru # choctawnation health . . . oklahoma their system was the most efficient program ive have ever gone thru . made an appt and a week later i was in . . . registration and shot only took 2 mins then observe for 10 # moderna
2545,1.367725993494909e+18,2,@ meghupdates @ drishti16966 i am surprised the great journalist of india @ ravishndtv has not yet asked # covaxin banane wale ' kaun jat hain ' ! ! ! # reservation
2546,1.3505152404887142e+18,2,2nd dose done . # pfizercovidvaccine # pfizer # pfizerbiontech # atc # atsarehealthcare
2547,1.383076961396822e+18,2,definitely not the news canadians were hoping for . # moderna # covid19 ? @ cbcalerts ? # cdnpoli
2548,1.3718928991560868e+18,2,"# moderna $ mrna has a good # fundamental analysis score ( fa score ) . check various fa indicators ' value , score , 5 - year chart like p / e , p / b , p / s , d / e , roe , roa , roic , gross margin , ebitda , etc # stocks # stock # stockmarket # investment # investing"
2549,1.3771667141361907e+18,2,business as usual ! # sputnikv in ? ? ?
2550,1.37169981558793e+18,2,. . . in coming may month only . was that a joke or some scam which hospitals are running ? kindly look into the matter . # covid _ 19 @ himantabiswa @ sarbanandsonwal @ drharshvardhan @ mohfw _ india # covaxin # cowin # coronavirus # covid19
2551,1.376944039740764e+18,1,"someone should just give this man two doses of his own funded # pfizer # moderna vaccines , see how that goes ."
2552,1.3651920023552696e+18,3,"dose # 2 of moderna covid - 19 complete . i believe in science . f *** off coronavirus ! however , i choose not to be someone who attacks anyone choice . # freetheworld ? # covidvacccine # covidsucks # fuckcovid19 # covid19 # moderna"
2553,1.3765550528321987e+18,2,india pays the least for astrazeneca vaccine # covid # vaccine # world # global # price # range # trend # cost # production # analysis # astrazeneca # moderna # pfizer # bharatbiotech # sputnik # sanofi # novavax # markets @ akwaghmare vaccine price ranges from $ 2 to $ 50 across countries & amp ; brands
2554,1.3479132070636995e+18,3,@ smerconish i participated in the vaccine study . your body will feel a big difference between the first and second shot ! you definitely need 2 shots . # pfizerbiontech # vaccine # pfizer ? ? ?
2555,1.3652804578610668e+18,2,"what doe the "" average canadian "" know about # sputnikv and how it could solve the canadian # vaccine shortage ? serious question ."
2556,1.3768442642992333e+18,2,china wants to work with the uae to produce anti - virus vaccines at an affordable price to the world ? ? ? ? ? ? # sinopharm # covid19 # covidvaccine
2557,1.3845682545935278e+18,3,bf and i get our first dose of # moderna on thursday ! i am tremendously looking forward to going to the grocery store without fearing for my life ( about a month later ) !
2558,1.3847931588826683e+18,1,"12 - year - old girl paralyzed and injured in # moderna # covid ? 19 # vaccine trial """
2559,1.3842860425727468e+18,3,"@ thetorontosun @ brianlilley embarrassing moscow russia everything is open business as usual . ontario reporting 4447 cases of # covid19 1299 new cases in toronto # lockdown closed business , church , no family , no hope # mentalhealth canada get out of syria # sputnikv 91 . 6 % effective # jesus"
2560,1.3842622289127424e+18,3,got my second dose of the # moderna # vaccine today ! ! ! ? ? ?
2561,1.3802078819124552e+18,2,"@ cp24 embarrassing stealing oil who is eating alone because doug ford and trudeau toronto ontario canada forced you to stay home # lockdown no family , no business , no church , no life # mentalhealth order russia # sputnikv get out of syria # covid19 # jesus"
2562,1.3658177641124618e+18,3,"@ tonyparsonsuk the oxford az vaccine has come in for significant levels of unjustified criticism . here i summarise the key data , which helps explain why i am absolutely delighted that members of my own family have received this excellent vaccine . # oxfordvaccine # astrazeneca # oxfordastrazeneca"
2563,1.3747099513655867e+18,2,"transparency international pakistan has taken notice of the inflated price of russia sputnik v vaccine in pakistan which costs around $ 10 or rs 1550 globally , however . . . @ seharkamran @ mishaqdar50 # sputnikv # breakingnews # shafqatmehmood # lahorehighcourt"
2564,1.3719531791354757e+18,3,@ who @ drtedros 500 deaths today in italy . shame to everyone ! # sputnikv could save them .
2565,1.3631695667891443e+18,2,sounds wonderful ! ? ? ? congrats ! ? # covaxin $ ocgn
2566,1.3455875718506988e+18,2,"which vaccine will you take ? * scientists warn against directly comparing the efficacy of the vaccines because each trial was run differently . / ** average results . one dosing regimen saw 90 % efficacy , the other , 63 % . # pfizerbiontech # modernavaccine # astrazeneca # vaccination"
2567,1.371582269706662e+18,3,vaccine dose number two ! ! ! one ( actually two ) small shots for this man and hopefully one giant shot for humankind ! ! ! # vaccineswork # vaccine # moderna # covid _ 19 # covidvaccine # love # vaccinated # humankind
2568,1.3583403810002207e+18,3,i am so lucky to have been recognised as a key worker and received my first jab on thursday . # nhsheroes # covidvaccination # pfizerbiontech # honoured
2569,1.3585885295975342e+18,2,"# fakenews by pm of # lithuania about # sputnikv vaccine in # russia . the vaccine in russia is available and massive vaccination began . for foreign nations , sputnikv is being produced outside of russia . so the usage of # pfizer # moderna outside of us , germany is also a hybrid weapon ?"
2570,1.383092894106534e+18,2,just got my first dose # moderna # vaccine
2571,1.3508187294630748e+18,1,"55 people died in us after receiving covid - 19 # vaccines : reporting system deaths have occurred among people receiving both the # moderna and the # pfizerbiontech vaccines , according to the reports . via @ epochtimes"
2572,1.3823403680085852e+18,2,"more | regional head in france ' s southeast pre - orders 500 , 000 doses of # sputnikv vaccine # sputnikupdates"
2573,1.374034276946215e+18,3,the whole process is so incredibly efficient in wa . done with first shot of # moderna now waiting for 15 minutes . already they have checked in twice to make sure we are okay ! you don ' t even get out of the car .
2574,1.379533486856364e+18,3,2nd # moderna dose scheduled . ? + ? + ? = ? # vaccinessavelives # vaccineswork
2575,1.3849069348983726e+18,2,toolkit activated against indian vaccines . # covishield # covaxin
2576,1.3814684296605123e+18,3,"@ ctvcalgary only 2 . 1 % of canada is fully vaccinated . to save lives , we need faster supply and faster deliver . why not use motorcoaches , as they do in europe and the usa , as mobile vaccination clinics ? # alberta # britishcolumbia # covid # vaccines # moderna # janssen # pfizer # astrazeneca # toursim"
2577,1.3797398852092887e+18,2,"# excess # mortality 2020 than the average 2000 - 2019 . ( per 1 , 000 ) max . min . and # covid deaths by # exceso # mortalidad # excesiva # defunciones # worlds2020 # lockdown # eccesso # mortalit # decessi # astrazeneca # pfizer # moderna # quarantine # coronavirus # covid19"
2578,1.38404578746257e+18,2,just arrived at the vaccination venue - a basketball colliseum . # covidvaccine # sinovac
2579,1.362046007186391e+18,2,"the coronavirus pandemic continues to dominate the headlines for a long period of time . it is not surprising as countries are struggling to deal with the coronavirus that originated in china , more than a year ago . # moderna # stocks # finance # investing"
2580,1.3747119402373652e+18,3,thank you @ nhsengland first # coronavirus # pfizerbiontech vaccination for d today # grateful
2581,1.3804437897272607e+18,1,# covid19 : # russia says # sputnikv shot less effective against south africa variant
2582,1.3758500094223647e+18,3,100 countries using # oxfordastrazeneca # covid19vaccine . benefits of the # vaccination outrides the risk
2583,1.3670241153542715e+18,2,"hello @ pfizer @ seruminstindia @ bharatbiotech , @ adarpoonawalla can you please add serotonin to the vaccine ? we all need it ! # pfizervaccine # pfizerbiontech # seruminstitute # bharatbiotech # happyhormones # serotonin"
2584,1.3728885139186688e+18,2,@ luizrmgarcia @ sputnikvaccine @ jensspahn @ uniaoquimica @ anvisa _ oficial usa pressured brazil to not get # sputnikv
2585,1.3662436339768563e+18,2,"iam pretty sure now , vaccine works only when you click a pic . getting it and upload same on net . # covaxin # mondaythoughts"
2586,1.383198722515882e+18,2,"2 . what i forgot to mention : this feels like quarantine . can ' t do much , just sitting around , advised to sleep amap . . . , ( april 17 , 2021 ; 6 : 00 hkt ) # coronavirusvaccine # coronavaccination # coronavaccine # covid19vaccination # covidvaccination # pfizerbiontech # pfizervaccine # pfizer"
2587,1.3823302211106895e+18,3,"there are 51 # wv @ walgreens with 1700 + # pfizer & amp ; # moderna appointments available for 4 / 15 - 4 / 16 bridgeport , fairmont , morgantown , nutterfort , philippi , westover , buckhannon , glenville , grantsville , hurricane , saint albans , south charleston , benwood , follansbee 1 / 3"
2588,1.3435800444893512e+18,3,"dr . mia taormina , # do , infection prevention expert at # villa , got her # vaccine ! # wecanendthis # wemakepeoplebetter # healthcareheroes # carenotcovid # covid19 # getvaccinated # protectourhealthworkers # covid _ 19 # coronavirus # healthcareheroes # covid # covid19vaccine # pfizerbiontech"
2589,1.3667779222505595e+18,3,"in the chair getting my # moderna covid vaccine . i ' ve socially distanced for a decade , but , this is the right thing to do ."
2590,1.3848995722338222e+18,2,"carl louise alazaqui @ carlosalazraqui i can ' t believe you just said that # moderna was the olive garden of vaccines on @ stephmillershow them fightin ' words , dude ! # teamfunkycoldmoderna # teamiamamodernagirl"
2591,1.380172966349185e+18,2,"@ swentol yes , they gave # slovakia government a condition to approve it without a control from national regulator . government "" fell "" ( due to # sputnikv ) and sukl started tests . now , russians are demanding to give the vaccine back , because they are afraid of outcome ."
